6.368 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.379 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.389 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.399 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.409 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.418 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.429 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.438 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.449 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.459 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.469 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.478 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.489 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.501 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.508 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.518 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.529 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.538 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.549 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.558 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.569 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.579 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.589 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.598 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.608 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.618 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.629 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.638 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.648 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.658 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.668 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.678 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.689 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.699 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.708 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.719 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.729 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.742 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.749 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.759 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.769 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.779 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.789 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.798 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.809 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.819 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.828 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.839 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.848 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.858 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.869 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.879 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.889 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.899 - FF A0 C1 AA 00 00 02 22  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
6.909 - FF A0 C1 AA 00 00 03 A7  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
6.918 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.929 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.939 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.949 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.958 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.968 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.978 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.989 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
6.999 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.009 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.018 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.028 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.038 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.049 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.058 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.068 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.079 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.088 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.098 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.109 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.119 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.129 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.139 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.149 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.159 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.169 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.178 - FF A0 C1 AA 00 00 02 22  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.189 - FF A0 C1 AA 00 00 03 A7  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.199 - FF A0 C1 AA 00 00 00 AD  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.209 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.218 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.229 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.238 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.248 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.259 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.269 - FF E0 C1 AA 00 00 03 05  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.278 - FF E0 C1 AA 00 00 00 0F  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.289 - FF E0 C1 AA 00 00 01 8A  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.298 - FF E0 C1 AA 00 00 02 80  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.308 - FF E0 C1 AA 00 00 03 05  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.320 - FF E0 C1 AA 00 00 00 0F  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.328 - FF E0 C1 AA 00 00 01 8A  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.339 - FF E0 C1 AA 00 00 02 80  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.349 - FF E0 C1 AA 00 00 03 05  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.358 - FF E0 C1 AA 00 00 00 0F  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.368 - FF E0 C1 AA 00 00 01 8A  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.379 - FF E0 C1 AA 00 00 02 80  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.389 - FF E0 C1 AA 00 00 03 05  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.398 - FF E0 C1 AA 00 00 00 0F  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.409 - FF E0 C1 AA 00 00 01 8A  - Voltage: 387.00V, Current: -0.50A, Energy Spent: -0.0005375000Wh
7.418 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.428 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.438 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.448 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.459 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.468 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.478 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.489 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.499 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.508 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.518 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.528 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.539 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.549 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.559 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.570 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.579 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.589 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.599 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.609 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.618 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.628 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.638 - FF A0 C1 AA 00 00 00 AD  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.649 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.658 - FF A0 C1 AA 00 00 02 22  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.668 - FF A0 C1 AA 00 00 03 A7  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
7.678 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.688 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.698 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.708 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.718 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.729 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.740 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.749 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.759 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.768 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.778 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.789 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.798 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.808 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.818 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.828 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.838 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.848 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.858 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.868 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.878 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.888 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.898 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.908 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.918 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.928 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.938 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.949 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.959 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.970 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.978 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.989 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
7.999 - FF A0 C1 AA 00 00 00 AD  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.009 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.018 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.028 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.038 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.049 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.058 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.069 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.079 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.088 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.099 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.109 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.118 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.129 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.139 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.149 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.159 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.169 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.178 - FF A0 C1 AA 00 00 02 22  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.189 - FF A0 C1 AA 00 00 03 A7  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.199 - FF A0 C1 AA 00 00 00 AD  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.208 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.218 - FF A0 C1 AA 00 00 02 22  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.228 - FF A0 C1 AA 00 00 03 A7  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.238 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.248 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.259 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.268 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.279 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.288 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.298 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.308 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.318 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.328 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.338 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.349 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.358 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.368 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.378 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.389 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.399 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.409 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.419 - FF A0 C1 AA 00 00 02 22  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.428 - FF A0 C1 AA 00 00 03 A7  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.438 - FF A0 C1 AA 00 00 00 AD  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.449 - FF A0 C1 AA 00 00 01 28  - Voltage: 387.00V, Current: -1.50A, Energy Spent: -0.0016125001Wh
8.459 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.468 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.478 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.488 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.499 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.509 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.518 - FF C0 C1 AA 00 00 00 5E  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.528 - FF C0 C1 AA 00 00 01 DB  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.539 - FF C0 C1 AA 00 00 02 D1  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
8.549 - FF C0 C1 AA 00 00 03 54  - Voltage: 387.00V, Current: -1.00A, Energy Spent: -0.0010750000Wh
